Report_Name,Title Master Report
Report_ID,TR
Release,5
Institution_Name,University of Mary Washington
Institution_ID,SN:8200706369
Metric_Types,
Report_Filters,
Report_Attributes,Attributes_To_Show=Data_Type|Section_Type|YOP|Access_Type|Access_Method
Exceptions,"In order to be consistent with COUNTER4 metrics, we've included the non-standard SN:Total_Chapter_Request metric per default as it is the only metric available for books prior to 2019."
Reporting_Period,Begin_Date=2020-07-01; End_Date=2021-06-30
Created,2022-01-12T18:35:57Z
Created_By,SpringerNature

Title,Publisher,Publisher_ID,Platform,DOI,Proprietary_ID,ISBN,Print_ISSN,Online_ISSN,URI,Data_Type,Section_Type,YOP,Access_Type,Access_Method,Metric_Type,Reporting_Period_Total,Jul-2020,Aug-2020,Sep-2020,Oct-2020,Nov-2020,Dec-2020,Jan-2021,Feb-2021,Mar-2021,Apr-2021,May-2021,Jun-2021
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1858,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1858,Controlled,Regular,Unique_Item_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1993,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1993,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1993,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,1,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2009,Controlled,Regular,Total_Item_Investigations,6,0,0,0,0,0,0,0,0,5,1,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2009,Controlled,Regular,Total_Item_Requests,6,0,0,0,0,0,0,0,0,5,1,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2009,Controlled,Regular,Unique_Item_Investigations,5,0,0,0,0,0,0,0,0,4,1,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2009,Controlled,Regular,Unique_Item_Requests,5,0,0,0,0,0,0,0,0,4,1,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2018,Controlled,Regular,Total_Item_Investigations,2,0,0,2,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2018,Controlled,Regular,Total_Item_Requests,1,0,0,1,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2018,Controlled,Regular,Unique_Item_Investigations,2,0,0,2,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2018,Controlled,Regular,Unique_Item_Requests,1,0,0,1,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2018,Controlled,Regular,No_License,1,0,0,1,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1999,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1999,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1999,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,1,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2021,Controlled,Regular,Total_Item_Investigations,27,0,3,13,1,3,0,0,2,1,1,1,2
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2021,Controlled,Regular,Total_Item_Requests,24,0,3,13,1,0,0,0,2,1,1,1,2
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2021,Controlled,Regular,Unique_Item_Investigations,23,0,2,12,1,1,0,0,2,1,1,1,2
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2021,Controlled,Regular,Unique_Item_Requests,22,0,2,12,1,0,0,0,2,1,1,1,2
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2021,Controlled,Regular,No_License,3,0,0,0,0,3,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1998,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,1,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1998,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,1,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1998,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,0,1,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2006,Controlled,Regular,Total_Item_Investigations,5,0,0,0,0,0,0,0,0,0,0,5,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2006,Controlled,Regular,Total_Item_Requests,5,0,0,0,0,0,0,0,0,0,0,5,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2006,Controlled,Regular,Unique_Item_Investigations,3,0,0,0,0,0,0,0,0,0,0,3,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2006,Controlled,Regular,Unique_Item_Requests,3,0,0,0,0,0,0,0,0,0,0,3,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2007,Controlled,Regular,Total_Item_Investigations,1,0,0,1,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2007,Controlled,Regular,Total_Item_Requests,1,0,0,1,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2007,Controlled,Regular,Unique_Item_Investigations,1,0,0,1,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2007,Controlled,Regular,Unique_Item_Requests,1,0,0,1,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1986,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1986,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1986,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,0,0,0,1
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2012,Controlled,Regular,Total_Item_Investigations,9,1,0,4,2,0,0,0,1,0,0,1,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2012,Controlled,Regular,Total_Item_Requests,9,1,0,4,2,0,0,0,1,0,0,1,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2012,Controlled,Regular,Unique_Item_Investigations,9,1,0,4,2,0,0,0,1,0,0,1,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2012,Controlled,Regular,Unique_Item_Requests,9,1,0,4,2,0,0,0,1,0,0,1,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1983,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1983,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,0,1
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1983,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,0,0,0,1
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2013,Controlled,Regular,Total_Item_Investigations,2,0,0,0,0,0,0,0,0,2,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2013,Controlled,Regular,Total_Item_Requests,2,0,0,0,0,0,0,0,0,2,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2013,Controlled,Regular,Unique_Item_Investigations,2,0,0,0,0,0,0,0,0,2,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2013,Controlled,Regular,Unique_Item_Requests,2,0,0,0,0,0,0,0,0,2,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1876,Controlled,Regular,Total_Item_Investigations,1,0,0,1,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1876,Controlled,Regular,Unique_Item_Investigations,1,0,0,1,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1876,Controlled,Regular,No_License,1,0,0,1,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2005,Controlled,Regular,Total_Item_Investigations,4,0,0,0,0,0,0,1,1,0,2,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2005,Controlled,Regular,Total_Item_Requests,4,0,0,0,0,0,0,1,1,0,2,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2005,Controlled,Regular,Unique_Item_Investigations,4,0,0,0,0,0,0,1,1,0,2,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2005,Controlled,Regular,Unique_Item_Requests,4,0,0,0,0,0,0,1,1,0,2,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1881,Controlled,Regular,Total_Item_Investigations,2,0,0,2,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1881,Controlled,Regular,Unique_Item_Investigations,1,0,0,1,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1881,Controlled,Regular,No_License,2,0,0,2,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1988,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1988,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1988,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,1,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1879,Controlled,Regular,Total_Item_Investigations,4,0,0,0,0,0,0,0,0,2,2,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1879,Controlled,Regular,Unique_Item_Investigations,4,0,0,0,0,0,0,0,0,2,2,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1879,Controlled,Regular,No_License,4,0,0,0,0,0,0,0,0,2,2,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1853,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1853,Controlled,Regular,Total_Item_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1853,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,1,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1853,Controlled,Regular,Unique_Item_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1963,Controlled,Regular,Total_Item_Investigations,4,0,0,0,0,0,0,0,4,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1963,Controlled,Regular,Unique_Item_Investigations,4,0,0,0,0,0,0,0,4,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1963,Controlled,Regular,No_License,4,0,0,0,0,0,0,0,4,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2011,Controlled,Regular,Total_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2011,Controlled,Regular,Total_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2011,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,1,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2011,Controlled,Regular,Unique_Item_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2010,Controlled,Regular,Total_Item_Investigations,2,0,0,0,0,0,0,0,1,1,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2010,Controlled,Regular,Total_Item_Requests,2,0,0,0,0,0,0,0,1,1,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2010,Controlled,Regular,Unique_Item_Investigations,2,0,0,0,0,0,0,0,1,1,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,2010,Controlled,Regular,Unique_Item_Requests,2,0,0,0,0,0,0,0,1,1,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1968,Controlled,Regular,Total_Item_Investigations,2,0,0,2,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1968,Controlled,Regular,Unique_Item_Investigations,1,0,0,1,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1968,Controlled,Regular,No_License,2,0,0,2,0,0,0,0,0,0,0,0,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1911,Controlled,Regular,Total_Item_Investigations,3,0,0,0,0,0,0,0,0,0,0,3,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1911,Controlled,Regular,Total_Item_Requests,3,0,0,0,0,0,0,0,0,0,0,3,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1911,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,0,0,0,0,0,0,0,1,0
Scientific American,Nature Publishing Group US,,SciAm,10.1038/41658.1946-7087,SN:41658,,0036-8733,1946-7087,,Journal,Article,1911,Controlled,Regular,Unique_Item_Requests,1,0,0,0,0,0,0,0,0,0,0,1,0
Scientific American Mind,Nature Publishing Group US,,SciAm,10.1038/41659.1555-2284,SN:41659,,1555-2284,,,Journal,Article,2016,Controlled,Regular,Total_Item_Investigations,11,0,0,2,7,1,0,0,0,1,0,0,0
Scientific American Mind,Nature Publishing Group US,,SciAm,10.1038/41659.1555-2284,SN:41659,,1555-2284,,,Journal,Article,2016,Controlled,Regular,Total_Item_Requests,11,0,0,2,7,1,0,0,0,1,0,0,0
Scientific American Mind,Nature Publishing Group US,,SciAm,10.1038/41659.1555-2284,SN:41659,,1555-2284,,,Journal,Article,2016,Controlled,Regular,Unique_Item_Investigations,10,0,0,2,6,1,0,0,0,1,0,0,0
Scientific American Mind,Nature Publishing Group US,,SciAm,10.1038/41659.1555-2284,SN:41659,,1555-2284,,,Journal,Article,2016,Controlled,Regular,Unique_Item_Requests,10,0,0,2,6,1,0,0,0,1,0,0,0
Scientific American Mind,Nature Publishing Group US,,SciAm,10.1038/41659.1555-2284,SN:41659,,1555-2284,,,Journal,Article,2009,Controlled,Regular,Total_Item_Investigations,2,0,0,0,2,0,0,0,0,0,0,0,0
Scientific American Mind,Nature Publishing Group US,,SciAm,10.1038/41659.1555-2284,SN:41659,,1555-2284,,,Journal,Article,2009,Controlled,Regular,Total_Item_Requests,2,0,0,0,2,0,0,0,0,0,0,0,0
Scientific American Mind,Nature Publishing Group US,,SciAm,10.1038/41659.1555-2284,SN:41659,,1555-2284,,,Journal,Article,2009,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,1,0,0,0,0,0,0,0,0
Scientific American Mind,Nature Publishing Group US,,SciAm,10.1038/41659.1555-2284,SN:41659,,1555-2284,,,Journal,Article,2009,Controlled,Regular,Unique_Item_Requests,1,0,0,0,1,0,0,0,0,0,0,0,0
