Report_Name,Title Master Report,"","","","","","","","","","","","","","","","","","","","",""
Report_ID,TR,"","","","","","","","","","","","","","","","","","","","",""
Release,5,"","","","","","","","","","","","","","","","","","","","",""
Institution_Name,University of Mary Washington,"","","","","","","","","","","","","","","","","","","","",""
Institution_ID,"","","","","","","","","","","","","","","","","","","","","",""
Metric_Types,"","","","","","","","","","","","","","","","","","","","","",""
Report_Filters,Data_Type=Book|Journal,"","","","","","","","","","","","","","","","","","","","",""
Report_Attributes,Attributes_To_ShowData_Type; Section_Type; YOP; Access_Type; Access_Method,"","","","","","","","","","","","","","","","","","","","",""
Exceptions,"","","","","","","","","","","","","","","","","","","","","",""
Reporting_Period,Begin_Date=2020-07-01; End_Date=2020-12-31,"","","","","","","","","","","","","","","","","","","","",""
Created,2022-01-13T03:29:15+0000,"","","","","","","","","","","","","","","","","","","","",""
Created_By,Sheridan PubFactory,"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","",""
Title,Publisher,Publisher_ID,Platform,DOI,Proprietary_ID,ISBN,Print_ISSN,Online_ISSN,URI,Data_Type,Section_Type,YOP,Access_Type,Access_Method,Metric_Type,Reporting_Period_Total,Jul-2020,Aug-2020,Sep-2020,Oct-2020,Nov-2020,Dec-2020
Bourdieu in Question: New Directions in French Sociology of Art,Brill,"",Brill,10.1163/9789004356719,"",978-90-04-35671-9,"","",https://brill.com/view/title/15793,Book,Chapter,2018,Controlled,Regular,Total_Item_Investigations,8,0,1,7,0,0,0
Bourdieu in Question: New Directions in French Sociology of Art,Brill,"",Brill,10.1163/9789004356719,"",978-90-04-35671-9,"","",https://brill.com/view/title/15793,Book,Chapter,2018,Controlled,Regular,Unique_Item_Investigations,7,0,1,6,0,0,0
Bourdieu in Question: New Directions in French Sociology of Art,Brill,"",Brill,10.1163/9789004356719,"",978-90-04-35671-9,"","",https://brill.com/view/title/15793,Book,Chapter,2018,Controlled,Regular,Total_Item_Requests,7,0,1,6,0,0,0
Bourdieu in Question: New Directions in French Sociology of Art,Brill,"",Brill,10.1163/9789004356719,"",978-90-04-35671-9,"","",https://brill.com/view/title/15793,Book,Chapter,2018,Controlled,Regular,Unique_Item_Requests,7,0,1,6,0,0,0
Brill's Companion to Anarchism and Philosophy,Brill,"",Brill,10.1163/9789004356894,"",978-90-04-35689-4,"","",https://brill.com/view/title/35861,Book,Book,2018,Controlled,Regular,No_License,1,0,0,0,1,0,0
Brill's Companion to Anarchism and Philosophy,Brill,"",Brill,10.1163/9789004356894,"",978-90-04-35689-4,"","",https://brill.com/view/title/35861,Book,"",2018,Controlled,Regular,Unique_Title_Investigations,1,0,0,0,1,0,0
Brill's Companion to Anarchism and Philosophy,Brill,"",Brill,10.1163/9789004356894,"",978-90-04-35689-4,"","",https://brill.com/view/title/35861,Book,Chapter,2018,Controlled,Regular,Total_Item_Investigations,1,0,0,0,1,0,0
Brill's Companion to Anarchism and Philosophy,Brill,"",Brill,10.1163/9789004356894,"",978-90-04-35689-4,"","",https://brill.com/view/title/35861,Book,Chapter,2018,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,1,0,0
Chinua Achebe’s <i>Things Fall Apart</i>,Brill,"",Brill,10.1163/9789401206839,"",978-94-012-0683-9,"","",https://brill.com/view/title/27940,Book,Book,2011,Controlled,Regular,No_License,8,0,0,0,8,0,0
Chinua Achebe’s <i>Things Fall Apart</i>,Brill,"",Brill,10.1163/9789401206839,"",978-94-012-0683-9,"","",https://brill.com/view/title/27940,Book,"",2011,Controlled,Regular,Unique_Title_Investigations,5,0,0,0,5,0,0
Chinua Achebe’s <i>Things Fall Apart</i>,Brill,"",Brill,10.1163/9789401206839,"",978-94-012-0683-9,"","",https://brill.com/view/title/27940,Book,Book,2011,Controlled,Regular,Total_Item_Investigations,1,0,0,0,1,0,0
Chinua Achebe’s <i>Things Fall Apart</i>,Brill,"",Brill,10.1163/9789401206839,"",978-94-012-0683-9,"","",https://brill.com/view/title/27940,Book,Chapter,2011,Controlled,Regular,Total_Item_Investigations,7,0,0,0,7,0,0
Chinua Achebe’s <i>Things Fall Apart</i>,Brill,"",Brill,10.1163/9789401206839,"",978-94-012-0683-9,"","",https://brill.com/view/title/27940,Book,Book,2011,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,1,0,0
