Report_Name,Title Master Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report_ID,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,
Release,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution_Name,"Mary Washington, Univ of",,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution_ID,MUSE:institution16879,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric_Types,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report_Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report_Attributes,Attributes_To_Show=Data_Type|Section_Type|YOP|Access_Type|Access_Method,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reporting_Period,Begin_Date=2020-07-01; End_Date=2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
Created,2022-01-12T13:59:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
Created_By,Project MUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,Publisher,Publisher_ID,Platform,DOI,Proprietary_ID,ISBN,Print_ISSN,Online_ISSN,URI,Data_Type,Section_Type,YOP,Access_Type,Access_Method,Metric_Type,Reporting_Period_Total,Jul-2020,Aug-2020,Sep-2020,Oct-2020,Nov-2020,Dec-2020,Jan-2021,Feb-2021,Mar-2021,Apr-2021,May-2021,Jun-2021
A Sacred Space Is Never Empty,Princeton University Press,MUSE:publisher267,Project MUSE,,MUSE:book58723,978-1-40-089010-1,,,https://muse.jhu.edu/book/58723,Book,Chapter,2018,Controlled,Regular,Total_Item_Investigations,3,0,0,0,0,0,0,0,1,0,0,2,0
A Sacred Space Is Never Empty,Princeton University Press,MUSE:publisher267,Project MUSE,,MUSE:book58723,978-1-40-089010-1,,,https://muse.jhu.edu/book/58723,Book,Chapter,2018,Controlled,Regular,Unique_Item_Investigations,3,0,0,0,0,0,0,0,1,0,0,2,0
A Sacred Space Is Never Empty,Princeton University Press,MUSE:publisher267,Project MUSE,,MUSE:book58723,978-1-40-089010-1,,,https://muse.jhu.edu/book/58723,Book,,2018,Controlled,Regular,Unique_Title_Investigations,2,0,0,0,0,0,0,0,1,0,0,1,0
A World Free from Nuclear Weapons,Georgetown University Press,MUSE:publisher171,Project MUSE,,MUSE:book76723,978-1-62-616805-3,,,https://muse.jhu.edu/book/76723,Book,Chapter,2020,Controlled,Regular,Total_Item_Investigations,1,0,1,0,0,0,0,0,0,0,0,0,0
A World Free from Nuclear Weapons,Georgetown University Press,MUSE:publisher171,Project MUSE,,MUSE:book76723,978-1-62-616805-3,,,https://muse.jhu.edu/book/76723,Book,Chapter,2020,Controlled,Regular,Unique_Item_Investigations,1,0,1,0,0,0,0,0,0,0,0,0,0
A World Free from Nuclear Weapons,Georgetown University Press,MUSE:publisher171,Project MUSE,,MUSE:book76723,978-1-62-616805-3,,,https://muse.jhu.edu/book/76723,Book,,2020,Controlled,Regular,Unique_Title_Investigations,1,0,1,0,0,0,0,0,0,0,0,0,0
Ab Imperio,Ab Imperio,MUSE:publisher178,Project MUSE,,MUSE:journal573,,2166-4072,2164-9731,https://muse.jhu.edu/journal/573,Journal,Article,2015,Controlled,Regular,No_License,2,0,0,0,0,0,0,0,2,0,0,0,0
Ab Imperio,Ab Imperio,MUSE:publisher178,Project MUSE,,MUSE:journal573,,2166-4072,2164-9731,https://muse.jhu.edu/journal/573,Journal,Article,2015,Controlled,Regular,Total_Item_Investigations,2,0,0,0,0,0,0,0,2,0,0,0,0
Ab Imperio,Ab Imperio,MUSE:publisher178,Project MUSE,,MUSE:journal573,,2166-4072,2164-9731,https://muse.jhu.edu/journal/573,Journal,Article,2015,Controlled,Regular,Unique_Item_Investigations,2,0,0,0,0,0,0,0,2,0,0,0,0
Adiós Muchachos,Duke University Press,MUSE:publisher4,Project MUSE,,MUSE:book16153,978-0-82-239459-4,,,https://muse.jhu.edu/book/16153,Book,Chapter,2012,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,0,1,0,0
