Report_Name,Title Master Report
Report_ID,TR
Release,5
Institution_Name,University Of Mary Washington
Institution_ID,iopscience:AIP_MA636174
Metric_Types,Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests; Unique_Title_Investigations; Unique_Title_Requests
Report_Filters,Data_Type=Book|Journal|Other|Report|Thesis_or_Dissertation
Report_Attributes,Attributes_To_Show=Data_Type|Section_Type|YOP|Access_Type|Access_Method
Exceptions,
Reporting_Period,Begin_Date=2020-07-01; End_Date=2021-06-30
Created,2022-01-12T19:29:40Z
Created_By,MPS for IOPSCIENCE

"Title","Publisher","Publisher_ID","Platform","DOI","Proprietary_ID","ISBN","Print_ISSN","Online_ISSN","URI","Data_Type","Section_Type","YOP","Access_Type","Access_Method","Metric_Type","Reporting_Period_Total","Jul-2020","Aug-2020","Sep-2020","Oct-2020","Nov-2020","Dec-2020","Jan-2021","Feb-2021","Mar-2021","Apr-2021","May-2021","Jun-2021"
"EPL (Europhysics Letters)","IOP","","IOPscience","10.1088/issn.0295-5075","iopscience:0295-5075","","0295-5075","1286-4854","http://iopscience.iop.org/journal/0295-5075","Journal","Article","2011","Controlled","Regular","Unique_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0"
"Essential Classical Mechanics for Device Physics","IOP","","IOPscience","10.1088/978-1-6817-4413-1","iopscience:978-1-6817-4413-1","978-1-6817-4413-1","","2053-2571","http://iopscience.iop.org/book/978-1-6817-4413-1","Book","Chapter","2016","Controlled","Regular","Total_Item_Investigations","3","0","0","0","3","0","0","0","0","0","0","0","0"
"Essential Classical Mechanics for Device Physics","IOP","","IOPscience","10.1088/978-1-6817-4413-1","iopscience:978-1-6817-4413-1","978-1-6817-4413-1","","2053-2571","http://iopscience.iop.org/book/978-1-6817-4413-1","Book","Chapter","2016","Controlled","Regular","Total_Item_Requests","3","0","0","0","3","0","0","0","0","0","0","0","0"
"Essential Classical Mechanics for Device Physics","IOP","","IOPscience","10.1088/978-1-6817-4413-1","iopscience:978-1-6817-4413-1","978-1-6817-4413-1","","2053-2571","http://iopscience.iop.org/book/978-1-6817-4413-1","Book","Chapter","2016","Controlled","Regular","Unique_Item_Investigations","3","0","0","0","3","0","0","0","0","0","0","0","0"
"Essential Classical Mechanics for Device Physics","IOP","","IOPscience","10.1088/978-1-6817-4413-1","iopscience:978-1-6817-4413-1","978-1-6817-4413-1","","2053-2571","http://iopscience.iop.org/book/978-1-6817-4413-1","Book","Chapter","2016","Controlled","Regular","Unique_Item_Requests","3","0","0","0","3","0","0","0","0","0","0","0","0"
"Essential Classical Mechanics for Device Physics","IOP","","IOPscience","10.1088/978-1-6817-4413-1","iopscience:978-1-6817-4413-1","978-1-6817-4413-1","","2053-2571","http://iopscience.iop.org/book/978-1-6817-4413-1","Book","","2016","Controlled","Regular","Unique_Title_Requests","3","0","0","0","3","0","0","0","0","0","0","0","0"
"Essential Classical Mechanics for Device Physics","IOP","","IOPscience","10.1088/978-1-6817-4413-1","iopscience:978-1-6817-4413-1","978-1-6817-4413-1","","2053-2571","http://iopscience.iop.org/book/978-1-6817-4413-1","Book","","2016","Controlled","Regular","Unique_Title_Investigations","3","0","0","0","3","0","0","0","0","0","0","0","0"
"European Journal of Physics","IOP","","IOPscience","10.1088/issn.0143-0807","iopscience:0143-0807","","0143-0807","1361-6404","http://iopscience.iop.org/journal/0143-0807","Journal","Article","1996","Controlled","Regular","Total_Item_Investigations","10","0","0","4","0","6","0","0","0","0","0","0","0"
"European Journal of Physics","IOP","","IOPscience","10.1088/issn.0143-0807","iopscience:0143-0807","","0143-0807","1361-6404","http://iopscience.iop.org/journal/0143-0807","Journal","Article","2018","OA_Gold","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","1","0","0","0","0"
"European Journal of Physics","IOP","","IOPscience","10.1088/issn.0143-0807","iopscience:0143-0807","","0143-0807","1361-6404","http://iopscience.iop.org/journal/0143-0807","Journal","Article","2019","Controlled","Regular","Total_Item_Investigations","16","0","0","4","0","11","1","0","0","0","0","0","0"
"European Journal of Physics","IOP","","IOPscience","10.1088/issn.0143-0807","iopscience:0143-0807","","0143-0807","1361-6404","http://iopscience.iop.org/journal/0143-0807","Journal","Article","1996","Controlled","Regular","Total_Item_Requests","2","0","0","1","0","1","0","0","0","0","0","0","0"
"European Journal of Physics","IOP","","IOPscience","10.1088/issn.0143-0807","iopscience:0143-0807","","0143-0807","1361-6404","http://iopscience.iop.org/journal/0143-0807","Journal","Article","2018","OA_Gold","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","1","0","0","0","0"
"European Journal of Physics","IOP","","IOPscience","10.1088/issn.0143-0807","iopscience:0143-0807","","0143-0807","1361-6404","http://iopscience.iop.org/journal/0143-0807","Journal","Article","2019","Controlled","Regular","Total_Item_Requests","16","0","0","4","0","11","1","0","0","0","0","0","0"
"European Journal of Physics","IOP","","IOPscience","10.1088/issn.0143-0807","iopscience:0143-0807","","0143-0807","1361-6404","http://iopscience.iop.org/journal/0143-0807","Journal","Article","1996","Controlled","Regular","Unique_Item_Investigations","10","0","0","4","0","6","0","0","0","0","0","0","0"
"European Journal of Physics","IOP","","IOPscience","10.1088/issn.0143-0807","iopscience:0143-0807","","0143-0807","1361-6404","http://iopscience.iop.org/journal/0143-0807","Journal","Article","2018","OA_Gold","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","1","0","0","0","0"
"European Journal of Physics","IOP","","IOPscience","10.1088/issn.0143-0807","iopscience:0143-0807","","0143-0807","1361-6404","http://iopscience.iop.org/journal/0143-0807","Journal","Article","2019","Controlled","Regular","Unique_Item_Investigations","15","0","0","4","0","10","1","0","0","0","0","0","0"
"European Journal of Physics","IOP","","IOPscience","10.1088/issn.0143-0807","iopscience:0143-0807","","0143-0807","1361-6404","http://iopscience.iop.org/journal/0143-0807","Journal","Article","1996","Controlled","Regular","Unique_Item_Requests","2","0","0","1","0","1","0","0","0","0","0","0","0"
"European Journal of Physics","IOP","","IOPscience","10.1088/issn.0143-0807","iopscience:0143-0807","","0143-0807","1361-6404","http://iopscience.iop.org/journal/0143-0807","Journal","Article","2018","OA_Gold","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","1","0","0","0","0"
"European Journal of Physics","IOP","","IOPscience","10.1088/issn.0143-0807","iopscience:0143-0807","","0143-0807","1361-6404","http://iopscience.iop.org/journal/0143-0807","Journal","Article","2019","Controlled","Regular","Unique_Item_Requests","15","0","0","4","0","10","1","0","0","0","0","0","0"
"Inverse Problems","IOP","","IOPscience","10.1088/issn.0266-5611","iopscience:0266-5611","","0266-5611","1361-6420","http://iopscience.iop.org/journal/0266-5611","Journal","Article","2015","Controlled","Regular","Total_Item_Investigations","2","0","0","0","0","0","0","0","0","0","2","0","0"
"Inverse Problems","IOP","","IOPscience","10.1088/issn.0266-5611","iopscience:0266-5611","","0266-5611","1361-6420","http://iopscience.iop.org/journal/0266-5611","Journal","Article","2015","Controlled","Regular","Total_Item_Requests","2","0","0","0","0","0","0","0","0","0","2","0","0"
"Inverse Problems","IOP","","IOPscience","10.1088/issn.0266-5611","iopscience:0266-5611","","0266-5611","1361-6420","http://iopscience.iop.org/journal/0266-5611","Journal","Article","2015","Controlled","Regular","Unique_Item_Investigations","2","0","0","0","0","0","0","0","0","0","2","0","0"
"Inverse Problems","IOP","","IOPscience","10.1088/issn.0266-5611","iopscience:0266-5611","","0266-5611","1361-6420","http://iopscience.iop.org/journal/0266-5611","Journal","Article","2015","Controlled","Regular","Unique_Item_Requests","2","0","0","0","0","0","0","0","0","0","2","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2018","OA_Gold","Regular","Total_Item_Investigations","12","0","0","2","0","0","0","0","0","0","10","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2019","OA_Gold","Regular","Total_Item_Investigations","13","0","0","6","0","0","0","0","5","0","2","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2008","OA_Gold","Regular","Total_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2020","OA_Gold","Regular","Total_Item_Investigations","20","0","0","0","0","9","2","0","1","2","2","1","3"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2016","OA_Gold","Regular","Total_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2017","OA_Gold","Regular","Total_Item_Investigations","10","0","0","0","3","5","2","0","0","0","0","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2009","OA_Gold","Regular","Total_Item_Investigations","1","1","0","0","0","0","0","0","0","0","0","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2018","OA_Gold","Regular","Total_Item_Requests","6","0","0","1","0","0","0","0","0","0","5","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2019","OA_Gold","Regular","Total_Item_Requests","5","0","0","2","0","0","0","0","2","0","1","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2008","OA_Gold","Regular","Total_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2020","OA_Gold","Regular","Total_Item_Requests","11","0","0","0","0","4","2","0","0","1","1","1","2"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2017","OA_Gold","Regular","Total_Item_Requests","3","0","0","0","0","2","1","0","0","0","0","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2018","OA_Gold","Regular","Unique_Item_Investigations","12","0","0","2","0","0","0","0","0","0","10","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2019","OA_Gold","Regular","Unique_Item_Investigations","13","0","0","6","0","0","0","0","5","0","2","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2008","OA_Gold","Regular","Unique_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2020","OA_Gold","Regular","Unique_Item_Investigations","20","0","0","0","0","9","2","0","1","2","2","1","3"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2016","OA_Gold","Regular","Unique_Item_Investigations","1","0","0","1","0","0","0","0","0","0","0","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2017","OA_Gold","Regular","Unique_Item_Investigations","10","0","0","0","3","5","2","0","0","0","0","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2009","OA_Gold","Regular","Unique_Item_Investigations","1","1","0","0","0","0","0","0","0","0","0","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2018","OA_Gold","Regular","Unique_Item_Requests","6","0","0","1","0","0","0","0","0","0","5","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2019","OA_Gold","Regular","Unique_Item_Requests","5","0","0","2","0","0","0","0","2","0","1","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2008","OA_Gold","Regular","Unique_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2020","OA_Gold","Regular","Unique_Item_Requests","11","0","0","0","0","4","2","0","0","1","1","1","2"
"IOP Conference Series: Earth and Environmental Science","IOP","","IOPscience","10.1088/issn.1755-1315","iopscience:1755-1315","","1755-1307","1755-1315","http://iopscience.iop.org/journal/1755-1315","Journal","Article","2017","OA_Gold","Regular","Unique_Item_Requests","3","0","0","0","0","2","1","0","0","0","0","0","0"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2020","OA_Gold","Regular","Total_Item_Investigations","34","0","0","2","0","0","1","6","2","12","9","0","2"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2021","OA_Gold","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","0","1","0","0"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2017","OA_Gold","Regular","Total_Item_Investigations","5","0","0","0","1","3","0","0","0","1","0","0","0"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2018","OA_Gold","Regular","Total_Item_Investigations","23","0","0","5","0","7","0","0","2","8","1","0","0"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2019","OA_Gold","Regular","Total_Item_Investigations","42","0","0","14","5","0","0","0","5","9","9","0","0"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2020","OA_Gold","Regular","Total_Item_Requests","14","0","0","1","0","0","0","3","1","4","4","0","1"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2017","OA_Gold","Regular","Total_Item_Requests","3","0","0","0","0","2","0","0","0","1","0","0","0"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2018","OA_Gold","Regular","Total_Item_Requests","11","0","0","3","0","3","0","0","1","4","0","0","0"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2019","OA_Gold","Regular","Total_Item_Requests","20","0","0","5","2","0","0","0","1","5","7","0","0"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2020","OA_Gold","Regular","Unique_Item_Investigations","34","0","0","2","0","0","1","6","2","12","9","0","2"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2021","OA_Gold","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","0","1","0","0"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2017","OA_Gold","Regular","Unique_Item_Investigations","5","0","0","0","1","3","0","0","0","1","0","0","0"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2018","OA_Gold","Regular","Unique_Item_Investigations","23","0","0","5","0","7","0","0","2","8","1","0","0"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2019","OA_Gold","Regular","Unique_Item_Investigations","40","0","0","12","5","0","0","0","5","9","9","0","0"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2020","OA_Gold","Regular","Unique_Item_Requests","14","0","0","1","0","0","0","3","1","4","4","0","1"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2017","OA_Gold","Regular","Unique_Item_Requests","3","0","0","0","0","2","0","0","0","1","0","0","0"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2018","OA_Gold","Regular","Unique_Item_Requests","11","0","0","3","0","3","0","0","1","4","0","0","0"
"IOP Conference Series: Materials Science and Engineering","IOP","","IOPscience","10.1088/issn.1757-899X","iopscience:1757-899X","","1757-8981","1757-899X","http://iopscience.iop.org/journal/1757-899X","Journal","Article","2019","OA_Gold","Regular","Unique_Item_Requests","20","0","0","5","2","0","0","0","1","5","7","0","0"
"Japanese Journal of Applied Physics","IOP","","IOPscience","10.1088/issn.1347-4065","iopscience:1347-4065","","0021-4922","1347-4065","http://iopscience.iop.org/journal/1347-4065","Journal","Article","2008","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Japanese Journal of Applied Physics","IOP","","IOPscience","10.1088/issn.1347-4065","iopscience:1347-4065","","0021-4922","1347-4065","http://iopscience.iop.org/journal/1347-4065","Journal","Article","2008","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Journal of Micromechanics and Microengineering","IOP","","IOPscience","10.1088/issn.0960-1317","iopscience:0960-1317","","0960-1317","1361-6439","http://iopscience.iop.org/journal/0960-1317","Journal","Article","2009","Controlled","Regular","Total_Item_Investigations","5","0","0","0","0","0","0","0","5","0","0","0","0"
"Journal of Micromechanics and Microengineering","IOP","","IOPscience","10.1088/issn.0960-1317","iopscience:0960-1317","","0960-1317","1361-6439","http://iopscience.iop.org/journal/0960-1317","Journal","Article","2011","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","1","0","0","0","0"
"Journal of Micromechanics and Microengineering","IOP","","IOPscience","10.1088/issn.0960-1317","iopscience:0960-1317","","0960-1317","1361-6439","http://iopscience.iop.org/journal/0960-1317","Journal","Article","2009","Controlled","Regular","Total_Item_Requests","5","0","0","0","0","0","0","0","5","0","0","0","0"
"Journal of Micromechanics and Microengineering","IOP","","IOPscience","10.1088/issn.0960-1317","iopscience:0960-1317","","0960-1317","1361-6439","http://iopscience.iop.org/journal/0960-1317","Journal","Article","2011","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","1","0","0","0","0"
"Journal of Micromechanics and Microengineering","IOP","","IOPscience","10.1088/issn.0960-1317","iopscience:0960-1317","","0960-1317","1361-6439","http://iopscience.iop.org/journal/0960-1317","Journal","Article","2009","Controlled","Regular","Unique_Item_Investigations","5","0","0","0","0","0","0","0","5","0","0","0","0"
"Journal of Micromechanics and Microengineering","IOP","","IOPscience","10.1088/issn.0960-1317","iopscience:0960-1317","","0960-1317","1361-6439","http://iopscience.iop.org/journal/0960-1317","Journal","Article","2011","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","1","0","0","0","0"
"Journal of Micromechanics and Microengineering","IOP","","IOPscience","10.1088/issn.0960-1317","iopscience:0960-1317","","0960-1317","1361-6439","http://iopscience.iop.org/journal/0960-1317","Journal","Article","2009","Controlled","Regular","Unique_Item_Requests","5","0","0","0","0","0","0","0","5","0","0","0","0"
"Journal of Micromechanics and Microengineering","IOP","","IOPscience","10.1088/issn.0960-1317","iopscience:0960-1317","","0960-1317","1361-6439","http://iopscience.iop.org/journal/0960-1317","Journal","Article","2011","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","1","0","0","0","0"
"Journal of Optics","IOP","","IOPscience","10.1088/issn.2040-8986","iopscience:2040-8986","","2040-8978","2040-8986","http://iopscience.iop.org/journal/2040-8986","Journal","Article","2017","Controlled","Regular","Total_Item_Investigations","2","0","0","0","2","0","0","0","0","0","0","0","0"
"Journal of Optics","IOP","","IOPscience","10.1088/issn.2040-8986","iopscience:2040-8986","","2040-8978","2040-8986","http://iopscience.iop.org/journal/2040-8986","Journal","Article","2017","Controlled","Regular","Total_Item_Requests","2","0","0","0","2","0","0","0","0","0","0","0","0"
"Journal of Optics","IOP","","IOPscience","10.1088/issn.2040-8986","iopscience:2040-8986","","2040-8978","2040-8986","http://iopscience.iop.org/journal/2040-8986","Journal","Article","2017","Controlled","Regular","Unique_Item_Investigations","2","0","0","0","2","0","0","0","0","0","0","0","0"
"Journal of Optics","IOP","","IOPscience","10.1088/issn.2040-8986","iopscience:2040-8986","","2040-8978","2040-8986","http://iopscience.iop.org/journal/2040-8986","Journal","Article","2017","Controlled","Regular","Unique_Item_Requests","2","0","0","0","2","0","0","0","0","0","0","0","0"
"Journal of Optics A: Pure and Applied Optics","IOP","","IOPscience","10.1088/issn.1464-4258","iopscience:1464-4258","","1464-4258","1741-3567","http://iopscience.iop.org/journal/1464-4258","Journal","Article","0001","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Journal of Optics A: Pure and Applied Optics","IOP","","IOPscience","10.1088/issn.1464-4258","iopscience:1464-4258","","1464-4258","1741-3567","http://iopscience.iop.org/journal/1464-4258","Journal","Article","0001","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Journal of Optics A: Pure and Applied Optics","IOP","","IOPscience","10.1088/issn.1464-4258","iopscience:1464-4258","","1464-4258","1741-3567","http://iopscience.iop.org/journal/1464-4258","Journal","Article","0001","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Journal of Optics A: Pure and Applied Optics","IOP","","IOPscience","10.1088/issn.1464-4258","iopscience:1464-4258","","1464-4258","1741-3567","http://iopscience.iop.org/journal/1464-4258","Journal","Article","0001","Controlled","Regular","Unique_Item_Requests","1","0","0","0","0","0","0","0","0","1","0","0","0"
"Journal of Physics A: Mathematical and Theoretical","IOP","","IOPscience","10.1088/issn.1751-8121","iopscience:1751-8121","","1751-8113","1751-8121","http://iopscience.iop.org/journal/1751-8121","Journal","Article","0001","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","0","0","0","0","0","1","0","0"
"Journal of Physics A: Mathematical and Theoretical","IOP","","IOPscience","10.1088/issn.1751-8121","iopscience:1751-8121","","1751-8113","1751-8121","http://iopscience.iop.org/journal/1751-8121","Journal","Article","2013","Controlled","Regular","Total_Item_Investigations","1","0","0","0","0","1","0","0","0","0","0","0","0"
"Journal of Physics A: Mathematical and Theoretical","IOP","","IOPscience","10.1088/issn.1751-8121","iopscience:1751-8121","","1751-8113","1751-8121","http://iopscience.iop.org/journal/1751-8121","Journal","Article","2020","Controlled","Regular","Total_Item_Investigations","1","0","0","0","1","0","0","0","0","0","0","0","0"
"Journal of Physics A: Mathematical and Theoretical","IOP","","IOPscience","10.1088/issn.1751-8121","iopscience:1751-8121","","1751-8113","1751-8121","http://iopscience.iop.org/journal/1751-8121","Journal","Article","0001","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","0","0","0","0","0","1","0","0"
"Journal of Physics A: Mathematical and Theoretical","IOP","","IOPscience","10.1088/issn.1751-8121","iopscience:1751-8121","","1751-8113","1751-8121","http://iopscience.iop.org/journal/1751-8121","Journal","Article","2013","Controlled","Regular","Total_Item_Requests","1","0","0","0","0","1","0","0","0","0","0","0","0"
"Journal of Physics A: Mathematical and Theoretical","IOP","","IOPscience","10.1088/issn.1751-8121","iopscience:1751-8121","","1751-8113","1751-8121","http://iopscience.iop.org/journal/1751-8121","Journal","Article","2020","Controlled","Regular","Total_Item_Requests","1","0","0","0","1","0","0","0","0","0","0","0","0"
"Journal of Physics A: Mathematical and Theoretical","IOP","","IOPscience","10.1088/issn.1751-8121","iopscience:1751-8121","","1751-8113","1751-8121","http://iopscience.iop.org/journal/1751-8121","Journal","Article","0001","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","0","0","0","0","0","1","0","0"
"Journal of Physics A: Mathematical and Theoretical","IOP","","IOPscience","10.1088/issn.1751-8121","iopscience:1751-8121","","1751-8113","1751-8121","http://iopscience.iop.org/journal/1751-8121","Journal","Article","2013","Controlled","Regular","Unique_Item_Investigations","1","0","0","0","0","1","0","0","0","0","0","0","0"
